S,t,pde_price,label
117.58585858585857,0.5,11735.64899435899,0
119.59595959595958,0.5,12099.66020347713,0
121.6060606060606,0.5,12099.66020347713,0
123.6161616161616,0.5,12474.962152496182,0
125.62626262626262,0.5,12474.962152496182,0
127.63636363636363,0.5,12861.905052630289,0
129.64646464646464,0.5,12861.905052630289,0
131.65656565656565,0.5,13260.849977791318,0
133.66666666666666,0.5,13260.849977791318,0
135.67676767676767,0.5,13672.169201523218,0
137.68686868686868,0.5,13672.169201523218,0
139.6969696969697,0.5,14096.24654438726,0
141.7070707070707,0.5,14096.24654438726,0
143.7171717171717,0.5,14533.4777321221,0
145.72727272727272,0.5,14533.4777321221,0
147.73737373737373,0.5,14984.270764912295,0
149.74747474747474,0.5,14984.270764912295,0
151.75757575757575,0.5,14984.270764912295,0
153.76767676767676,0.5,15449.046298107136,0
155.77777777777777,0.5,15449.046298107136,0
157.78787878787878,0.5,15928.238034734195,0
159.7979797979798,0.5,15928.238034734195,0
161.8080808080808,0.5,16422.29313013192,0
163.8181818181818,0.5,16422.29313013192,0
165.82828282828282,0.5,16422.29313013192,0
167.83838383838383,0.5,16931.67260892331,0
169.84848484848484,0.5,16931.67260892331,0
171.85858585858585,0.5,16931.67260892331,0
173.86868686868686,0.5,17456.851794168128,0
175.87878787878788,0.5,17456.851794168128,0
177.88888888888889,0.5,17998.320747221398,0
179.8989898989899,0.5,17998.320747221398,0
181.9090909090909,0.5,17998.320747221398,0
183.91919191919192,0.5,18556.584712630218,0
185.92929292929293,0.5,18556.584712630218,0
187.93939393939394,0.5,18556.584712630218,0
189.94949494949495,0.5,19132.164549639136,0
191.95959595959596,0.5,19132.164549639136,0
193.96969696969694,0.5,19132.164549639136,0
195.97979797979795,0.5,19725.5970949593,0
197.98989898989896,0.5,19725.5970949593,0
200.0,0.5,19725.5970949593,0
1.0,0.55,194.6730365714214,0
3.01010101010101,0.55,300.31668970653743,0
5.02020202020202,0.55,504.78045630491727,0
7.030303030303029,0.55,706.3650782277531,0
9.04040404040404,0.55,901.8986164406655,0
11.05050505050505,0.55,1116.915090505294,0
13.060606060606059,0.55,1301.219226006437,0
15.07070707070707,0.55,1515.9357130386686,0
17.08080808080808,0.55,1712.951373736952,0
